epoch,loss,accuracy,recall,precision,miou,f1_score,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,lr
19,0.25238168239593506,0.9776929616928101,0.9381687641143799,0.9916166067123413,0.375,0.9602062702178955,0.5806631445884705,0.8311550617218018,0.8281406760215759,0.8350842595100403,0.375,0.8309667110443115,9.999999747378752e-05
20,0.2376369684934616,0.9796529412269592,0.9418368339538574,0.9921520948410034,0.375,0.9625740051269531,0.5746619701385498,0.8323279619216919,0.8295705318450928,0.8359154462814331,0.375,0.8321200609207153,9.999999747378752e-05
21,0.22890137135982513,0.9784436821937561,0.9396705627441406,0.9918118715286255,0.375,0.961022675037384,0.5794368982315063,0.8313052654266357,0.8286586999893188,0.8348238468170166,0.375,0.8311049938201904,9.999999747378752e-05
22,0.218097984790802,0.9778547286987305,0.940226137638092,0.9925800561904907,0.375,0.9615626931190491,0.5846198797225952,0.8325214982032776,0.8301190733909607,0.8357908725738525,0.375,0.8323220610618591,9.999999747378752e-05
23,0.21341131627559662,0.9735937714576721,0.9358914494514465,0.9919715523719788,0.375,0.9586608409881592,0.5812460780143738,0.8314468264579773,0.828924834728241,0.8347000479698181,0.375,0.8311874270439148,9.999999747378752e-05
24,0.2024109959602356,0.979371964931488,0.9423367381095886,0.9915482401847839,0.375,0.9624292254447937,0.5922534465789795,0.8325009942054749,0.8302426934242249,0.8354485034942627,0.375,0.8322275280952454,9.999999747378752e-05
25,0.19569721817970276,0.9789391160011292,0.9433408379554749,0.9913895726203918,0.375,0.9629955291748047,0.5977075695991516,0.8320381045341492,0.8297572731971741,0.8351202011108398,0.375,0.8318094611167908,9.999999747378752e-05
26,0.184170663356781,0.9823888540267944,0.9458988904953003,0.9929574728012085,0.375,0.9651437401771545,0.5987412333488464,0.8321793079376221,0.830001950263977,0.8351047039031982,0.375,0.8319215774536133,9.999999747378752e-05
27,0.18553109467029572,0.9733374714851379,0.9371996521949768,0.9927188754081726,0.375,0.9595645666122437,0.6033734679222107,0.8317664861679077,0.8295913338661194,0.8346825838088989,0.375,0.8315039277076721,9.999999747378752e-05
28,0.16922889649868011,0.9843642115592957,0.9485030174255371,0.9936797618865967,0.375,0.9669224619865417,0.6261195540428162,0.8321560025215149,0.8302049040794373,0.8347374200820923,0.375,0.8318514823913574,9.999999747378752e-05
29,0.1698499470949173,0.9776669144630432,0.942474365234375,0.9932094216346741,0.375,0.9629676342010498,0.6219107508659363,0.8324927091598511,0.8305433392524719,0.8351210355758667,0.375,0.8322041630744934,9.999999747378752e-05
30,0.16822665929794312,0.9746190309524536,0.9391406774520874,0.9928464889526367,0.375,0.9607735276222229,0.6363785862922668,0.8310738205909729,0.8290828466415405,0.8336803317070007,0.375,0.8307605385780334,9.999999747378752e-05
31,0.21504129469394684,0.938753604888916,0.9140619039535522,0.9728696346282959,0.375,0.9381812810897827,0.625766932964325,0.8319501876831055,0.8299842476844788,0.8346667289733887,0.375,0.8316917419433594,9.999999747378752e-06
32,0.17282593250274658,0.9693363904953003,0.934177815914154,0.99208664894104,0.375,0.9575744867324829,0.6319053173065186,0.8319112062454224,0.8301079869270325,0.8344801068305969,0.375,0.8316585421562195,9.999999747378752e-06
33,0.17879559099674225,0.9706270098686218,0.9288025498390198,0.9868699908256531,0.375,0.9523106813430786,0.6304837465286255,0.8318957686424255,0.8301471471786499,0.8343923687934875,0.375,0.8316335082054138,9.999999747378752e-06
34,0.1609315425157547,0.9831379055976868,0.939148485660553,0.9938626289367676,0.375,0.9613524675369263,0.6343895792961121,0.8318408131599426,0.8301593065261841,0.8342453837394714,0.375,0.8315669298171997,9.999999747378752e-06
35,0.16190001368522644,0.9821000099182129,0.9375711679458618,0.9934934973716736,0.375,0.9602009654045105,0.6352895498275757,0.8317970633506775,0.8301538228988647,0.8341454863548279,0.375,0.8315171003341675,9.999999747378752e-06
36,0.15435341000556946,0.9861912131309509,0.9451345205307007,0.9944877624511719,0.375,0.9652360081672668,0.6368412375450134,0.8317817449569702,0.8301662802696228,0.8340950608253479,0.375,0.8315006494522095,9.999999747378752e-06
37,0.15465280413627625,0.9856032729148865,0.9451700448989868,0.9947875142097473,0.375,0.9653664827346802,0.6375707387924194,0.8317400217056274,0.8301391005516052,0.8340381979942322,0.375,0.8314593434333801,9.999999747378752e-06
38,0.15239854156970978,0.9860974550247192,0.9452345967292786,0.9954379796981812,0.375,0.9656907320022583,0.6378905177116394,0.83169025182724,0.8300907015800476,0.833997368812561,0.3750000596046448,0.8314153552055359,9.999999747378752e-06
39,0.15116098523139954,0.986762523651123,0.9479768872261047,0.9950015544891357,0.375,0.9671316742897034,0.6374232172966003,0.8315771818161011,0.8299719095230103,0.833908200263977,0.3750000596046448,0.8313109874725342,9.999999747378752e-06
40,0.1504967361688614,0.9868879914283752,0.9475296139717102,0.9949484467506409,0.375,0.9668190479278564,0.6379857659339905,0.8315317630767822,0.8299189209938049,0.8338661789894104,0.37500008940696716,0.831263542175293,9.999999747378752e-06
